applicant_id,probability_of_default,risk_band,recommended_decision,actual_default,exposure_at_default,loss_given_default,expected_loss
139206,0.6958506437886538,High Risk,Decline,0,382500.0,0.45,119773.29206212204
272538,0.1948955771808609,Medium Risk,Manual Review,0,585000.0,0.45,51306.26069286164
173173,0.3721573976616151,High Risk,Decline,0,1192500.0,0.45,199708.96352016422
312666,0.8815941996907509,High Risk,Decline,0,1546020.0,0.45,613333.0190726527
116978,0.6102020611973635,High Risk,Decline,0,270000.0,0.45,74139.55043547967
358276,0.5927274547266962,High Risk,Decline,0,225000.0,0.45,60013.654791077985
326993,0.635016715293935,High Risk,Decline,0,545040.0,0.45,155749.27972671285
282327,0.2894092897224526,Medium Risk,Manual Review,0,364896.0,0.45,47521.93148215383
443156,0.1137259908072532,Medium Risk,Manual Review,0,202500.0,0.45,10363.280912310947
157570,0.3103193971677118,High Risk,Decline,0,327024.0,0.45,45666.850742718205
276731,0.0300161185908607,Low Risk,Approve,0,254700.0,0.45,3440.2974322914993
440864,0.7097427328177704,High Risk,Decline,0,1293502.5,0.45,413124.2996654782
214651,0.6687792978642533,High Risk,Decline,0,264159.0,0.45,79498.83174503548
170839,0.7509788438021507,High Risk,Decline,1,755190.0,0.45,255209.27087292582
266835,0.0680679882713845,Low Risk,Approve,0,239850.0,0.45,7346.748144101207
438287,0.0976068280178951,Low Risk,Approve,0,254700.0,0.45,11187.206593271047
125797,0.2658379711310332,Medium Risk,Manual Review,0,622413.0,0.45,74457.4541065109
242813,0.1627186346903181,Medium Risk,Manual Review,0,808650.0,0.45,59212.09077404659
311980,0.4702795781708708,High Risk,Decline,0,521280.0,0.45,110316.30232901018
445687,0.5143599963798442,High Risk,Decline,0,233208.0,0.45,53978.78971608782
433715,0.5488002186974247,High Risk,Decline,1,199080.0,0.45,49164.81639222748
284748,0.1837901217477975,Medium Risk,Manual Review,0,239850.0,0.45,19836.927315544155
359912,0.6796127366895732,High Risk,Decline,0,562932.0,0.45,172159.09069056067
315294,0.3714586099159817,High Risk,Decline,0,135000.0,0.45,22566.110552395887
359312,0.2481443492823339,Medium Risk,Manual Review,0,315666.0,0.45,35248.83037225075
161393,0.1338203335226252,Medium Risk,Manual Review,0,698517.0,0.45,42064.100060050616
201934,0.8116093855461961,High Risk,Decline,1,201024.0,0.45,73418.83430401733
332000,0.4055070442264062,High Risk,Decline,0,285723.0,0.45,52138.21013887566
141458,0.2445362991747142,Medium Risk,Manual Review,0,755190.0,0.45,83102.11549818859
335605,0.0663996907826172,Low Risk,Approve,0,585000.0,0.45,17479.718598523978
283078,0.4001142625002715,High Risk,Decline,0,678996.0,0.45,122254.19270128546
449888,0.7636673630545128,High Risk,Decline,1,135000.0,0.45,46392.792305561656
413298,0.2259453426878349,Medium Risk,Manual Review,0,675000.0,0.45,68630.89784142985
307600,0.2630096797415672,Medium Risk,Manual Review,0,247275.0,0.45,29266.07335114321
214757,0.1316660238647002,Medium Risk,Manual Review,0,1154655.0,0.45,68412.97475347294
327748,0.775624730776558,High Risk,Decline,0,808650.0,0.45,282244.0223441087
102788,0.1377089779033795,Medium Risk,Manual Review,0,130500.0,0.45,8086.95972737596
407606,0.309591007970637,High Risk,Decline,0,675000.0,0.45,94038.26867108098
354361,0.4252173384757514,High Risk,Decline,0,675000.0,0.45,129159.76656200949
216449,0.3751821425218516,High Risk,Decline,0,814041.0,0.45,137436.1409162838
389132,0.1579035667929229,Medium Risk,Manual Review,0,269550.0,0.45,19153.307893064564
213171,0.2748091006383097,Medium Risk,Manual Review,0,700830.0,0.45,86667.50790015596
410892,0.259435380074945,Medium Risk,Manual Review,0,675000.0,0.45,78803.49669776454
326792,0.5479018440707374,High Risk,Decline,0,1288350.0,0.45,317650.2033638405
128065,0.1769688636908405,Medium Risk,Manual Review,0,986418.0,0.45,78554.37266288618
306214,0.3007702856712963,High Risk,Decline,0,900000.0,0.45,121811.965696875
254163,0.7591694344064472,High Risk,Decline,0,202500.0,0.45,69179.31471028751
225034,0.3086216062214319,High Risk,Decline,1,301500.0,0.45,41872.23642409278
141136,0.1803947584776336,Medium Risk,Manual Review,0,286704.0,0.45,23273.95447555716
402166,0.8351868246251625,High Risk,Decline,1,284400.0,0.45,106887.2098155283
213305,0.7313320005283833,High Risk,Decline,0,135000.0,0.45,44428.419032099286
156727,0.2339988131912099,Medium Risk,Manual Review,0,551079.0,0.45,58028.32438856945
195175,0.1379614897029042,Medium Risk,Manual Review,0,375408.0,0.45,23306.331116874535
412397,0.3842199330839074,High Risk,Decline,0,202500.0,0.45,35012.04140227106
104898,0.3953524926458807,High Risk,Decline,0,1546020.0,0.45,275050.287306173
444536,0.5867612420142787,High Risk,Decline,0,755190.0,0.45,199402.3000605434
173376,0.1322345295984201,Medium Risk,Manual Review,0,733315.5,0.45,43636.33358537861
419937,0.7407058714968257,High Risk,Decline,0,152820.0,0.45,50937.6020769652
151591,0.3017166869350737,High Risk,Decline,0,253737.0,0.45,34450.50914678016
348917,0.3644205938730258,High Risk,Decline,1,630000.0,0.45,103313.2383630028
174192,0.4248510570386004,High Risk,Decline,0,592560.0,0.45,113287.38406145688
167763,0.4841250637112254,High Risk,Decline,0,72400.5,0.45,15772.90350385106
303779,0.1717863472195372,Medium Risk,Manual Review,0,1800000.0,0.45,139146.94124782513
206734,0.070951267844215,Low Risk,Approve,0,720000.0,0.45,22988.21078152566
222692,0.0323042106861111,Low Risk,Approve,0,450000.0,0.45,6541.602663937498
397555,0.4026544792700111,High Risk,Decline,0,180000.0,0.45,32615.0128208709
103988,0.4499525793789265,High Risk,Decline,0,270000.0,0.45,54669.23839453957
326076,0.3871490030226642,High Risk,Decline,0,631332.0,0.45,109988.79946933709
366239,0.0378028881941198,Low Risk,Approve,0,348264.0,0.45,5924.423274316622
229787,0.0630464042168376,Low Risk,Approve,0,810441.0,0.45,22992.92589595414
162537,0.2430371108671941,Medium Risk,Manual Review,1,270000.0,0.45,29529.00897036408
164230,0.8702543046655148,High Risk,Decline,0,254700.0,0.45,99744.19712923797
224190,0.2868675083955008,Medium Risk,Manual Review,0,835380.0,0.45,107839.52062354506
244135,0.0512872496737493,Low Risk,Approve,0,248760.0,0.45,5741.197302978844
102033,0.6932983976878739,High Risk,Decline,0,225000.0,0.45,70196.46276589723
280289,0.2287994769577661,Medium Risk,Manual Review,0,1260702.0,0.45,129801.58118982434
446844,0.8209528312411823,High Risk,Decline,0,178290.0,0.45,65865.45612689569
101957,0.2071322124629352,Medium Risk,Manual Review,0,180000.0,0.45,16777.709209497752
102082,0.6440457964250185,High Risk,Decline,0,269550.0,0.45,78121.14499186368
239591,0.443182497176949,High Risk,Decline,0,571500.0,0.45,113975.45871148186
197721,0.0722826137419038,Low Risk,Approve,0,485640.0,0.45,15796.497841928172
109743,0.0740102111934861,Low Risk,Approve,0,1451047.5,0.45,48326.549367051004
211489,0.4245415139350763,High Risk,Decline,0,360000.0,0.45,68775.72525748237
200336,0.3582581712704564,High Risk,Decline,0,355536.0,0.45,57318.154731365845
352127,0.6177948820962624,High Risk,Decline,0,594261.0,0.45,165209.13199323317
129262,0.4212407567153926,High Risk,Decline,0,521280.0,0.45,98812.97174726993
452200,0.47684215003978,High Risk,Decline,0,585000.0,0.45,125528.69599797207
325610,0.1894907812978684,Medium Risk,Manual Review,0,1096020.0,0.45,93458.55875314037
204427,0.369239313825272,High Risk,Decline,0,149256.0,0.45,24800.03236093716
203667,0.354144472151542,High Risk,Decline,1,316125.0,0.45,50379.264566507794
276074,0.1551451754803645,Medium Risk,Manual Review,0,787131.0,0.45,54953.80970446565
183231,0.6934186295440898,High Risk,Decline,0,521280.0,0.45,162659.36844393442
219891,0.2880505974438597,Medium Risk,Manual Review,0,1527579.0,0.45,198009.0196167122
426934,0.1391994569932786,Medium Risk,Manual Review,0,270000.0,0.45,16912.73402468335
332052,0.0894905254692693,Low Risk,Approve,0,913500.0,0.45,36787.31775727988
196398,0.6436091865061907,High Risk,Decline,0,720000.0,0.45,208529.37642800578
360684,0.1194644835488865,Medium Risk,Manual Review,0,717003.0,0.45,38545.37689410102
159967,0.0597092030523851,Low Risk,Approve,0,414792.0,0.45,11145.104888627215
449161,0.2929315850893663,Medium Risk,Manual Review,0,1374480.0,0.45,181182.87228313446
132207,0.3380267337844885,High Risk,Decline,0,1078200.0,0.45,164007.19096489597
125674,0.2733499540470949,Medium Risk,Manual Review,0,1258650.0,0.45,154823.36384761918
313631,0.099626489216718,Low Risk,Approve,0,765000.0,0.45,34296.41891285517
398003,0.1500354652582385,Medium Risk,Manual Review,0,315000.0,0.45,21267.527200355304
401561,0.5900270500420235,High Risk,Decline,0,549882.0,0.45,146000.36444904358
401419,0.1940262458054492,Medium Risk,Manual Review,0,270000.0,0.45,23574.188865362077
443763,0.4413254003964326,High Risk,Decline,0,900000.0,0.45,178736.7871605552
112977,0.5424362826571699,High Risk,Decline,0,640080.0,0.45,156241.1771114406
310982,0.2297116744612466,Medium Risk,Manual Review,0,1243548.0,0.45,128545.87200882044
212556,0.6577585518462571,High Risk,Decline,0,403249.5,0.45,119358.36321872727
259256,0.3085595107618294,High Risk,Decline,0,247500.0,0.45,34365.81551109875
183075,0.5296947548609958,High Risk,Decline,1,312768.0,0.45,74552.20608976377
354387,0.3857423466007004,High Risk,Decline,0,156384.0,0.45,27145.76900886177
112759,0.4772971447516886,High Risk,Decline,0,679500.0,0.45,145945.5344364476
427303,0.6559239428414452,High Risk,Decline,0,1116076.5,0.45,329427.5842767061
273533,0.0799327815970099,Low Risk,Approve,0,1129500.0,0.45,40627.834566220205
319166,0.586613984650075,High Risk,Decline,0,545040.0,0.45,143877.6387871546
432893,0.5169128851484907,High Risk,Decline,0,545040.0,0.45,126782.18951460002
350614,0.3572899821594406,High Risk,Decline,0,675000.0,0.45,108526.83208093008
123417,0.685602349714669,High Risk,Decline,1,450000.0,0.45,138834.4758172205
121091,0.1353096456116609,Medium Risk,Manual Review,0,148500.0,0.45,9042.06706799924
338491,0.6704543098531072,High Risk,Decline,0,203760.0,0.45,61475.2965790511
122077,0.1934764002646292,Medium Risk,Manual Review,0,999000.0,0.45,86977.31573896405
355745,0.2364806503620342,Medium Risk,Manual Review,0,1192500.0,0.45,126901.4290005266
410407,0.4463787111796883,High Risk,Decline,0,247675.5,0.45,49750.6817163532
127607,0.0457596273718556,Low Risk,Approve,0,135000.0,0.45,2779.8973628402277
231125,0.5510365633243782,High Risk,Decline,0,101880.0,0.45,25262.822282169443
405476,0.2835489478683863,Medium Risk,Manual Review,0,1098000.0,0.45,140101.53514176968
101645,0.4581133736008687,High Risk,Decline,0,582768.0,0.45,120138.21652798398
260415,0.1201899537845079,Medium Risk,Manual Review,0,654048.0,0.45,35374.49950178242
339839,0.2375196358035463,Medium Risk,Manual Review,0,883863.0,0.45,94470.66803710343
449251,0.0903858592836234,Low Risk,Approve,0,292500.0,0.45,11897.038728206931
404679,0.5301165406421141,High Risk,Decline,0,135000.0,0.45,32204.57984400843
183485,0.1851806334969145,Medium Risk,Manual Review,0,945000.0,0.45,78748.0643945629
188189,0.4096077665263197,High Risk,Decline,0,715095.0,0.45,131808.80961186235
203802,0.2748870976207251,Medium Risk,Manual Review,0,450000.0,0.45,55664.637268196835
160976,0.890054114329889,High Risk,Decline,1,402993.0,0.45,161408.50996326524
315769,0.1980935782514829,Medium Risk,Manual Review,0,382500.0,0.45,34096.8571565365
228975,0.5941947510241331,High Risk,Decline,0,180000.0,0.45,48129.77483295478
422145,0.2407589135159625,Medium Risk,Manual Review,0,803259.0,0.45,87026.29385036335
282828,0.1144222865886822,Medium Risk,Manual Review,0,719860.5,0.45,37065.63799569243
353951,0.3648011272412808,High Risk,Decline,0,495000.0,0.45,81259.4510929953
255264,0.9261469387226896,High Risk,Decline,1,640080.0,0.45,266763.6596419287
149856,0.1728111505576753,Medium Risk,Manual Review,0,222768.0,0.45,17323.557474344496
297811,0.1833257730354013,Medium Risk,Manual Review,0,900000.0,0.45,74246.93807933753
207441,0.1775530566173688,Medium Risk,Manual Review,0,970380.0,0.45,77532.27078616305
208207,0.6261336922382477,High Risk,Decline,1,675000.0,0.45,190188.1090173677
239323,0.4291736368625081,High Risk,Decline,0,225000.0,0.45,43453.83073232894
288072,0.5588209871950285,High Risk,Decline,0,592560.0,0.45,149010.73387752875
291913,0.6723135128951127,High Risk,Decline,1,180000.0,0.45,54457.394544504124
148739,0.3105145403455367,High Risk,Decline,0,408780.0,0.45,57119.460211101825
142278,0.3590167267860318,High Risk,Decline,0,1052577.0,0.45,170051.73715361746
402321,0.5566672937570397,High Risk,Decline,0,183384.0,0.45,45937.74374925344
215822,0.0968066505129203,Low Risk,Approve,0,916299.0,0.45,39916.726676252256
398769,0.2722738389759715,Medium Risk,Manual Review,0,180000.0,0.45,22054.180957053693
109587,0.6711723682502752,High Risk,Decline,0,536917.5,0.45,162163.8855135077
385288,0.6306398463675361,High Risk,Decline,1,263844.0,0.45,74875.7428312483
314356,0.6839382827423288,High Risk,Decline,0,1249740.0,0.45,384635.2632634791
233905,0.1753292569289188,Medium Risk,Manual Review,0,454500.0,0.45,35859.216273387116
432627,0.1851642675477109,Medium Risk,Manual Review,0,1546020.0,0.45,128820.4474113504
285308,0.5418192422287436,High Risk,Decline,0,270000.0,0.45,65831.03793079234
387648,0.2888893174925004,Medium Risk,Manual Review,0,1350000.0,0.45,175500.260376694
439711,0.5309327939100316,High Risk,Decline,0,202500.0,0.45,48381.250845051625
155131,0.4278277270800316,High Risk,Decline,0,634500.0,0.45,122155.51177452604
257075,0.1601229466146168,Medium Risk,Manual Review,0,450000.0,0.45,32424.896689459903
328995,0.2036187792547165,Medium Risk,Manual Review,0,221031.0,0.45,20252.72807885216
310441,0.5343015531853303,High Risk,Decline,1,776304.0,0.45,186651.1948247931
166128,0.736137556988453,High Risk,Decline,0,225000.0,0.45,74533.92764508087
421668,0.3226017790155755,High Risk,Decline,0,1312110.0,0.45,190480.05911885705
270228,0.186206772601544,Medium Risk,Manual Review,0,225000.0,0.45,18853.43572590633
188547,0.8165018624287866,High Risk,Decline,0,371862.0,0.45,136631.70700492206
321949,0.3261890231899061,High Risk,Decline,0,254700.0,0.45,37386.154892911094
326489,0.1932028194279039,Medium Risk,Manual Review,0,450000.0,0.45,39123.57093415054
149312,0.2684034637492805,Medium Risk,Manual Review,0,1125000.0,0.45,135879.25352307325
124037,0.4849851622688465,High Risk,Decline,0,50940.0,0.45,11117.31487468877
184455,0.0797110755333369,Low Risk,Approve,0,742500.0,0.45,26633.46311257619
246339,0.2384111609520655,Medium Risk,Manual Review,0,152820.0,0.45,16395.297127512593
282783,0.6793531329740228,High Risk,Decline,0,269550.0,0.45,82403.83664691653
453482,0.2541528084944294,Medium Risk,Manual Review,0,288792.0,0.45,33028.784041825464
261712,0.5709470816878,High Risk,Decline,0,97038.0,0.45,24931.60331076933
339120,0.1426676624202022,Medium Risk,Manual Review,0,380533.5,0.45,24430.421212910107
456185,0.1124261006505984,Medium Risk,Manual Review,0,528633.0,0.45,26744.466089352503
191404,0.2217822043110475,Medium Risk,Manual Review,0,1113399.0,0.45,111119.4380239722
216644,0.3683847530828265,High Risk,Decline,0,1288350.0,0.45,213573.82348541677
288389,0.127624518747315,Medium Risk,Manual Review,0,193500.0,0.45,11112.904969922456
238568,0.4465218089738748,High Risk,Decline,0,284400.0,0.45,57145.861112476494
114027,0.694898557350259,High Risk,Decline,0,675000.0,0.45,211075.43679514117
425032,0.1200391864748385,Medium Risk,Manual Review,0,450000.0,0.45,24307.935261154795
142901,0.6031856287754708,High Risk,Decline,0,619254.0,0.45,168086.3010127764
111635,0.1584058164842585,Medium Risk,Manual Review,0,799299.0,0.45,56976.1248195231
359899,0.7682742604170544,High Risk,Decline,0,318528.0,0.45,110122.58862995557
422781,0.2934859502831576,Medium Risk,Manual Review,0,1144053.0,0.45,151093.5668456838
258926,0.2736442111075897,Medium Risk,Manual Review,0,227520.0,0.45,28016.78891003946
129866,0.1828910725854218,Medium Risk,Manual Review,0,781920.0,0.45,64352.784364196865
343476,0.3958115564660836,High Risk,Decline,0,573408.0,0.45,102132.68083654685
435117,0.2395322515453463,Medium Risk,Manual Review,0,653328.0,0.45,70421.90707692811
438784,0.759189955272061,High Risk,Decline,0,417024.0,0.45,142470.1943583192
110501,0.5120219630752637,High Risk,Decline,0,888840.0,0.45,204797.52074691784
355729,0.4152709410385083,High Risk,Decline,0,225000.0,0.45,42046.18278014897
221353,0.5453250399837661,High Risk,Decline,0,801963.0,0.45,196798.72726822548
124973,0.2803805897966965,Medium Risk,Manual Review,0,1288350.0,0.45,162552.74978905826
280860,0.4458454675972688,High Risk,Decline,0,497520.0,0.45,99817.66666754693
395511,0.3232921740807788,High Risk,Decline,0,1436850.0,0.45,209035.06214758518
371975,0.6665042997191251,High Risk,Decline,0,545040.0,0.45,163472.17658351036
410469,0.2640739059749521,Medium Risk,Manual Review,0,518562.0,0.45,61622.4117735824
293970,0.2255675314016327,Medium Risk,Manual Review,0,508495.5,0.45,51615.03359872751
454719,0.8175191556901009,High Risk,Decline,1,450000.0,0.45,165547.62902724542
158499,0.2420539379559758,Medium Risk,Manual Review,0,63000.0,0.45,6862.229141051914
222119,0.3568742269443075,High Risk,Decline,0,651600.0,0.45,104642.66082460985
196800,0.061209668721124,Low Risk,Approve,0,573628.5,0.45,15800.224704297876
176510,0.2992207815523652,Medium Risk,Manual Review,0,1552500.0,0.45,209043.11851202114
444635,0.7381568151621952,High Risk,Decline,0,1078200.0,0.45,358146.30514854554
161046,0.1431011466730668,Medium Risk,Manual Review,0,270000.0,0.45,17386.789320777618
354000,0.4665428565762038,High Risk,Decline,0,137538.0,0.45,28875.317133500066
362630,0.196904270807686,Medium Risk,Manual Review,0,239850.0,0.45,21252.370208950568
453182,0.6738278882704672,High Risk,Decline,0,247500.0,0.45,75047.5810561233
151703,0.5004198748144214,High Risk,Decline,0,269550.0,0.45,60699.67976530229
133736,0.1956776961434677,Medium Risk,Manual Review,0,808650.0,0.45,71205.64604388682
261778,0.0343155802946473,Low Risk,Approve,0,147726.0,0.45,2281.18653657318
442762,0.2504739517859433,Medium Risk,Manual Review,0,1078200.0,0.45,121527.45666702182
309267,0.3805765958776401,High Risk,Decline,0,526500.0,0.45,90168.10997830989
163025,0.6141501121568205,High Risk,Decline,0,337500.0,0.45,93274.04828381712
258701,0.1213013352484241,Medium Risk,Manual Review,0,720000.0,0.45,39301.63262048941
206648,0.0835510278097894,Low Risk,Approve,0,284400.0,0.45,10692.860539096848
451425,0.3022398967907673,High Risk,Decline,0,846000.0,0.45,115062.72870824512
157825,0.1598384381636941,Medium Risk,Manual Review,0,135000.0,0.45,9710.185118444417
337056,0.1460859157781781,Medium Risk,Manual Review,0,797557.5,0.45,52430.362997964425
194556,0.2745282715620172,Medium Risk,Manual Review,0,277969.5,0.45,34339.71887188116
329938,0.4178761324478837,High Risk,Decline,0,269550.0,0.45,50687.33017559717
349245,0.1854376182918877,Medium Risk,Manual Review,0,284427.0,0.45,23734.559456058036
384923,0.0834401858058951,Low Risk,Approve,0,1499688.0,0.45,56310.410416892046
260320,0.3104934751200711,High Risk,Decline,0,1256400.0,0.45,175546.80096338582
207625,0.1586125631171063,Medium Risk,Manual Review,0,808650.0,0.45,57717.92212409161
125243,0.3376341725847035,High Risk,Decline,1,675000.0,0.45,102556.37992260371
311046,0.4120470682128496,High Risk,Decline,0,206271.0,0.45,38247.01236329971
340582,0.575380905195936,High Risk,Decline,0,1002726.0,0.45,259627.22709457506
402967,0.2802037327527502,Medium Risk,Manual Review,0,225000.0,0.45,28370.627941215957
163159,0.2800506212533777,Medium Risk,Manual Review,0,1314117.0,0.45,165608.67701233123
437320,0.7127962585469393,High Risk,Decline,0,609183.0,0.45,195400.51342668003
231842,0.3928449664527489,High Risk,Decline,0,790830.0,0.45,139803.11316892234
294499,0.5648950133869206,High Risk,Decline,0,545040.0,0.45,138550.67014338326
404712,0.5520186077976731,High Risk,Decline,0,540000.0,0.45,134140.52169483458
139971,0.1002746481059057,Medium Risk,Manual Review,0,900000.0,0.45,40611.23248289181
265370,0.5155710455438812,High Risk,Decline,0,781920.0,0.45,181410.89036925224
104745,0.4280081853768242,High Risk,Decline,0,135000.0,0.45,26001.49726164207
188473,0.3325147414072688,High Risk,Decline,0,553581.0,0.45,82833.22937833976
451554,0.6803782400037028,High Risk,Decline,0,284400.0,0.45,87074.8071556739
348677,0.2801176919885883,Medium Risk,Manual Review,0,219870.0,0.45,27715.26462188891
424546,0.2780685381504684,Medium Risk,Manual Review,0,675000.0,0.45,84463.31846320478
181439,0.919285425629522,High Risk,Decline,0,241618.5,0.45,99952.36452561
125717,0.3348932942299638,High Risk,Decline,0,244998.0,0.45,36921.6842848887
295896,0.831479522550786,High Risk,Decline,0,738108.0,0.45,276174.759343912
235572,0.1483481583292032,Medium Risk,Manual Review,0,609183.0,0.45,40667.02926095655
241981,0.2722563736047665,Medium Risk,Manual Review,0,985747.5,0.45,120769.21783798406
450394,0.2018681501217241,Medium Risk,Manual Review,0,450000.0,0.45,40878.30039964913
353098,0.2624751847303281,Medium Risk,Manual Review,0,514602.0,0.45,60781.61475566834
144797,0.3165034275748467,High Risk,Decline,0,760122.0,0.45,108261.54826877142
372104,0.0827763317802211,Low Risk,Approve,0,180000.0,0.45,6704.88287419791
448589,0.4328566954122596,High Risk,Decline,0,227520.0,0.45,44317.59990308878
143122,0.2018864441345487,Medium Risk,Manual Review,0,1129500.0,0.45,102613.83239248775
337122,0.6352740727075885,High Risk,Decline,0,971280.0,0.45,277663.050602742
153531,0.2180408336236584,Medium Risk,Manual Review,0,284400.0,0.45,27904.865887155804
269342,0.8435862064780191,High Risk,Decline,1,103500.0,0.45,39290.02756671374
105887,0.4034747152613427,High Risk,Decline,0,922500.0,0.45,167492.4411728649
213126,0.3396265325829118,High Risk,Decline,0,696528.0,0.45,106451.72526910968
329984,0.3022098883614399,High Risk,Decline,0,675000.0,0.45,91796.25358978739
437010,0.2508955533318804,Medium Risk,Manual Review,0,315000.0,0.45,35564.44468479405
236616,0.1883172671746695,Medium Risk,Manual Review,0,675000.0,0.45,57201.369904305866
157618,0.499571018788579,High Risk,Decline,0,1065433.5,0.45,239516.8645709167
226412,0.0541595347344196,Low Risk,Approve,0,1350000.0,0.45,32901.9173511599
220332,0.7232364150397623,High Risk,Decline,0,135000.0,0.45,43936.61221366556
454115,0.7235565786685655,High Risk,Decline,1,557005.5,0.45,181361.24724580816
399285,0.338322531818535,High Risk,Decline,0,148365.0,0.45,22587.850094965626
234546,0.717449191001248,High Risk,Decline,0,284400.0,0.45,91819.14746433972
305173,0.3192978159799231,High Risk,Decline,0,203760.0,0.45,29277.055342831114
284813,0.2572152056284356,Medium Risk,Manual Review,0,215640.0,0.45,24959.64912377213
428711,0.360284790508836,High Risk,Decline,0,1125000.0,0.45,182394.1751950982
418286,0.1478881202960004,Medium Risk,Manual Review,0,521280.0,0.45,34691.00370655459
255025,0.1594782416099651,Medium Risk,Manual Review,0,127350.0,0.45,9139.299331063075
258260,0.2284394133077922,Medium Risk,Manual Review,0,900000.0,0.45,92517.96238965583
387727,0.3214619689463134,High Risk,Decline,0,711072.0,0.45,102862.17233216684
406558,0.6487507839162486,High Risk,Decline,0,1185282.0,0.45,346028.6819978186
176893,0.2699338535952336,Medium Risk,Manual Review,0,269550.0,0.45,32742.301606467845
446484,0.2236382597009074,Medium Risk,Manual Review,0,728460.0,0.45,73310.18699777535
384329,0.0882534233878252,Low Risk,Approve,0,1574532.0,0.45,62531.027655155645
210568,0.1146261909496532,Medium Risk,Manual Review,0,508495.5,0.45,26229.106026017722
318417,0.2628884471969581,Medium Risk,Manual Review,1,640080.0,0.45,75721.33677682302
347234,0.0858943317474863,Low Risk,Approve,0,1350000.0,0.45,52180.80653659793
136460,0.0413380778182259,Low Risk,Approve,0,337500.0,0.45,6278.220568643058
284898,0.669967413993258,High Risk,Decline,0,532494.0,0.45,160539.13266611667
420935,0.4240687124468302,High Risk,Decline,0,900000.0,0.45,171747.82854096623
421189,0.773119240081314,High Risk,Decline,0,675000.0,0.45,234834.96917469916
444225,0.2508470556279584,Medium Risk,Manual Review,0,281673.0,0.45,31795.579214952268
377293,0.3752749491403679,High Risk,Decline,0,450000.0,0.45,75993.1772009245
364501,0.2443689801454664,Medium Risk,Manual Review,0,755190.0,0.45,83045.25455222465
321106,0.6503677536821995,High Risk,Decline,0,878733.0,0.45,257174.82328338907
384650,0.1155720900640534,Medium Risk,Manual Review,0,622413.0,0.45,32370.107081866954
231986,0.5666737274459634,High Risk,Decline,0,921861.0,0.45,235077.48407567848
203738,0.0875986345940722,Low Risk,Approve,0,1661418.0,0.45,65492.07673050642
127162,0.0477656304538069,Low Risk,Approve,0,163098.0,0.45,3505.715458089749
374253,0.3902786792770572,High Risk,Decline,0,168102.0,0.45,29522.981944724346
301212,0.2487482361563601,Medium Risk,Manual Review,0,397881.0,0.45,44537.48862755792
308072,0.5969752115968795,High Risk,Decline,0,807984.0,0.45,217055.88871510187
353723,0.4755761161469699,High Risk,Decline,0,1369656.0,0.45,293119.05642182735
388954,0.4580862731005189,High Risk,Decline,0,494550.0,0.45,101945.95486283774
433242,0.0796275379307081,Low Risk,Approve,0,180000.0,0.45,6449.830572387357
114411,0.2009453624291687,Medium Risk,Manual Review,0,1800000.0,0.45,162765.74356762666
454199,0.1881457618645637,Medium Risk,Manual Review,0,130320.0,0.45,11033.620058785473
340646,0.5216302287337571,High Risk,Decline,0,225000.0,0.45,52815.0606592929
186495,0.5229593481755416,High Risk,Decline,0,545040.0,0.45,128265.19340831874
157064,0.0433126810968802,Low Risk,Approve,0,1288350.0,0.45,25110.851711024523
195932,0.5757870843936382,High Risk,Decline,0,1448046.0,0.45,375194.78298354166
123244,0.0822786269680756,Low Risk,Approve,0,495000.0,0.45,18327.56415713884
211620,0.7274982778970341,High Risk,Decline,0,653328.0,0.45,213882.74770586108
362798,0.7081836929118213,High Risk,Decline,0,225000.0,0.45,71703.59890732191
210522,0.6619587808538353,High Risk,Decline,0,188460.0,0.45,56138.738327871215
285250,0.6313365411488434,High Risk,Decline,1,1540305.0,0.45,437602.87395642116
266633,0.1380950067954504,Medium Risk,Manual Review,0,585000.0,0.45,36353.510538902316
323848,0.1945912254193177,Medium Risk,Manual Review,0,450000.0,0.45,39404.72314741183
281401,0.3711003873750356,High Risk,Decline,0,1023966.0,0.45,170997.38066648957
399890,0.6284431946607155,High Risk,Decline,0,314100.0,0.45,88827.30334931884
288315,0.2170309892468946,Medium Risk,Manual Review,0,450000.0,0.45,43948.775322496156
215740,0.6868996629387545,High Risk,Decline,0,76410.0,0.45,23618.701460317603
228020,0.1327969970650279,Medium Risk,Manual Review,0,284400.0,0.45,16995.35968438227
282943,0.5534149363193326,High Risk,Decline,0,1928304.0,0.45,480218.5059139415
418967,0.1955021080483555,Medium Risk,Manual Review,0,247500.0,0.45,21774.047283885593
125385,0.0418402419543865,Low Risk,Approve,0,846000.0,0.45,15928.580112034942
252845,0.0778145727034488,Low Risk,Approve,0,407434.5,0.45,14266.95368496449
167253,0.1062610547699523,Medium Risk,Manual Review,0,677664.0,0.45,32404.181138831234
301253,0.3282084614212165,High Risk,Decline,0,1501794.0,0.45,221805.6741502265
130064,0.0657143210103812,Low Risk,Approve,0,635962.5,0.45,18806.32974400405
111193,0.1782612399514011,Medium Risk,Manual Review,0,284256.0,0.45,22802.322160631466
121403,0.1359541595743447,Medium Risk,Manual Review,0,47970.0,0.45,2934.774465651592
194568,0.2197413482114653,Medium Risk,Manual Review,0,1006920.0,0.45,99567.88125348989
139866,0.1824367733461581,Medium Risk,Manual Review,0,454500.0,0.45,37312.881068622984
272897,0.5967276102142249,High Risk,Decline,1,709879.5,0.45,190622.11390878103
